Date,Open,High,Low,Close,Volume,Adj Close
2004-03-29,2.19593,2.19593,2.19593,2.19593,000,0.51412
2004-03-26,2.74492,2.74492,2.74492,2.74492,000,0.51412
2004-03-25,2.74492,2.74492,2.74492,2.74492,000,0.51412
2004-03-24,2.7222,2.76759,2.65414,2.74492,2761400,0.51412
2004-03-23,2.7222,2.7222,2.65414,2.67686,955200,0.50138
2004-03-22,2.76759,2.81297,2.67686,2.67686,4181900,0.50138
2004-03-19,2.67686,2.67686,2.63148,2.67686,454500,0.50138
2004-03-18,2.69953,2.7222,2.67686,2.69953,2753900,0.50562
2004-03-17,2.65414,2.7222,2.65414,2.69953,2781800,0.50562
2004-03-16,2.60881,2.65414,2.60881,2.65414,347000,0.49712
2004-03-15,2.60881,2.67686,2.60881,2.63148,2615300,0.49287
2004-03-12,2.54075,2.60881,2.54075,2.56342,217000,0.48013
2004-03-11,2.54075,2.54075,2.54075,2.54075,37600,0.47588
2004-03-10,2.58609,2.58609,2.56342,2.56342,113800,0.48013
2004-03-09,2.60881,2.60881,2.58609,2.58609,194400,0.48437
2004-03-08,2.58609,2.60881,2.54075,2.60881,236300,0.48863
2004-03-05,2.63148,2.63148,2.51804,2.56342,824100,0.48013
2004-03-04,2.49537,2.54075,2.44998,2.54075,1606300,0.47588
2004-03-03,2.54075,2.54075,2.49537,2.54075,805800,0.47588
2004-03-02,2.56342,2.56342,2.54075,2.54075,759600,0.47588
2004-03-01,2.54075,2.54075,2.54075,2.54075,75200,0.47588
2004-02-27,2.49537,2.63148,2.49537,2.63148,637100,0.49287
2004-02-26,2.44998,2.49537,2.35926,2.49537,1174400,0.46738
2004-02-25,2.40464,2.40464,2.33659,2.40464,132100,0.45039
2004-02-24,2.40464,2.40464,2.33659,2.35926,175100,0.44189
2004-02-23,2.40464,2.40464,2.40464,2.40464,000,0.45039
2004-02-20,2.33659,2.40464,2.31387,2.40464,275000,0.45039
2004-02-19,2.35926,2.40464,2.35926,2.40464,75200,0.45039
2004-02-18,2.31387,2.35926,2.31387,2.35926,301900,0.44189
2004-02-17,2.31387,2.35926,2.31387,2.35926,48300,0.44189
2004-02-16,2.2912,2.35926,2.2912,2.35926,1082000,0.44189
2004-02-13,2.31387,2.31387,2.2912,2.2912,392100,0.42914
2004-02-12,2.2912,2.2912,2.2912,2.2912,98800,0.42914
2004-02-11,2.2912,2.2912,2.26853,2.2912,166500,0.42914
2004-02-10,2.26853,2.26853,2.25946,2.26853,193400,0.4249
2004-02-09,2.26853,2.26853,2.26853,2.26853,214800,0.4249
2004-02-06,2.26853,2.33659,2.26853,2.26853,1015300,0.4249
2004-02-05,2.2912,2.31387,2.2912,2.2912,353500,0.42914
2004-02-04,2.26853,2.31387,2.26853,2.31387,617800,0.43339
2004-02-03,2.35926,2.35926,2.35926,2.35926,000,0.44189
2004-02-02,2.35926,2.35926,2.35926,2.35926,000,0.44189
2004-01-30,2.26853,2.35926,2.26853,2.35926,311600,0.44189
2004-01-29,2.25946,2.26853,2.25035,2.26853,354500,0.4249
2004-01-28,2.31387,2.31387,2.25946,2.25946,494200,0.4232
2004-01-27,2.2912,2.31387,2.25946,2.31387,2042600,0.43339
2004-01-26,2.44998,2.44998,2.2912,2.31387,328700,0.43339
2004-01-23,2.31387,2.31387,2.31387,2.31387,000,0.43339
2004-01-22,2.31387,2.31387,2.31387,2.31387,000,0.43339
2004-01-21,2.31387,2.31387,2.31387,2.31387,000,0.43339
2004-01-20,2.26853,2.31387,2.26853,2.31387,42900,0.43339
2004-01-19,2.26853,2.26853,2.25946,2.26853,172900,0.4249
2004-01-16,2.26853,2.26853,2.25946,2.26853,104200,0.4249
2004-01-15,2.26853,2.26853,2.25946,2.26853,107400,0.4249
2004-01-14,2.26853,2.2912,2.26853,2.26853,760700,0.4249
2004-01-13,2.49537,2.49537,2.26853,2.2912,261100,0.42914
2004-01-12,2.26853,2.2912,2.26853,2.2912,642500,0.42914
2004-01-09,2.24128,2.26853,2.23221,2.26853,263200,0.4249
2004-01-08,2.25035,2.25946,2.23221,2.25946,37600,0.4232
2004-01-07,2.25035,2.25946,2.22315,2.23221,293300,0.41809
2004-01-06,2.18683,2.24128,2.18683,2.22315,1665400,0.41639
2004-01-05,2.18683,2.21408,2.18683,2.21408,134300,0.4147
2004-01-02,2.18683,2.18683,2.18683,2.18683,10700,0.40959
2004-01-01,2.20501,2.20501,2.20501,2.20501,000,0.413
2003-12-31,2.19594,2.20501,2.16869,2.20501,1612800,0.413
2003-12-30,2.17776,2.17776,2.16869,2.17776,166500,0.40789
2003-12-29,2.16869,2.16869,2.15962,2.16869,27900,0.4062
2003-12-26,2.17776,2.17776,2.16869,2.17776,746700,0.40789
2003-12-25,2.16869,2.16869,2.16869,2.16869,000,0.4062
2003-12-24,2.15962,2.16869,2.12335,2.16869,139600,0.4062
2003-12-23,2.16869,2.16869,2.16869,2.16869,10700,0.4062
2003-12-22,2.17776,2.17776,2.17776,2.17776,569400,0.40789
2003-12-19,2.17776,2.17776,2.17776,2.17776,21400,0.40789
2003-12-18,2.17776,2.19594,2.15962,2.19594,139600,0.4113
2003-12-17,2.19594,2.19594,2.19594,2.19594,118100,0.4113
2003-12-16,2.19594,2.20501,2.18683,2.20501,1252800,0.413
2003-12-15,2.20501,2.20501,2.19594,2.20501,272900,0.413
2003-12-12,2.20501,2.20501,2.19594,2.20501,573700,0.413
2003-12-11,2.17776,2.19594,2.17776,2.19594,1504200,0.4113
2003-12-10,2.20501,2.20501,2.17776,2.20501,112800,0.413
2003-12-09,2.17776,2.20501,2.16869,2.20501,134300,0.413
2003-12-08,2.17776,2.19594,2.16869,2.18683,381400,0.40959
2003-12-05,2.16869,2.17776,2.15962,2.17776,633900,0.40789
2003-12-04,2.15962,2.17776,2.15962,2.17776,1504200,0.40789
2003-12-03,2.17776,2.17776,2.15056,2.15962,462000,0.4045
2003-12-02,2.15056,2.15962,2.12335,2.15962,817600,0.4045
2003-12-01,2.12335,2.15962,2.12335,2.14149,759600,0.4011
2003-11-28,2.01445,2.10517,2.01445,2.04165,1192600,0.3824
2003-11-27,1.97813,2.00538,1.95999,2.00538,795100,0.37561
2003-11-26,1.95999,1.95999,1.95999,1.95999,000,0.36711
2003-11-25,1.95999,1.95999,1.95999,1.95999,000,0.36711
2003-11-24,1.95999,1.95999,1.95999,1.95999,000,0.36711
2003-11-21,1.95093,1.95999,1.95093,1.95999,1334500,0.36711
2003-11-20,1.95999,1.96906,1.95999,1.95999,196600,0.36711
2003-11-19,1.95093,1.95999,1.95093,1.95999,956200,0.36711
2003-11-18,1.94186,1.96906,1.94186,1.96906,1227000,0.3688
2003-11-17,1.97813,1.99631,1.93279,1.98725,756400,0.37221
2003-11-14,1.96906,1.97813,1.96906,1.97813,96700,0.3705
2003-11-13,1.98725,1.99631,1.96906,1.97813,3701600,0.3705
2003-11-12,2.00538,2.01445,1.96906,1.98725,1499900,0.37221
2003-11-11,2.00538,2.04165,1.99631,2.04165,369600,0.3824
2003-11-10,2.04165,2.05983,1.99631,2.04165,472700,0.3824
2003-11-07,2.02352,2.04165,2.01445,2.04165,67600,0.3824
2003-11-06,2.08704,2.08704,2.01445,2.0689,364200,0.3875
2003-11-05,2.00538,2.08704,1.98725,2.08704,748900,0.3909
2003-11-04,1.94186,1.98725,1.94186,1.98725,628500,0.37221
2003-11-03,1.92372,1.95999,1.92372,1.95093,607000,0.36541
2003-10-31,1.92372,1.95093,1.92372,1.92372,618900,0.36031
2003-10-30,1.92372,1.92372,1.88741,1.92372,650000,0.36031
2003-10-29,1.93279,1.93279,1.91461,1.92372,918600,0.36031
2003-10-28,1.92372,1.93279,1.92372,1.92372,1900700,0.36031
2003-10-27,1.90554,1.94186,1.89647,1.93279,2075900,0.36201
2003-10-24,1.90554,1.90554,1.90554,1.90554,000,0.35691
2003-10-23,1.95093,1.95093,1.81482,1.90554,539300,0.35691
2003-10-22,1.79668,1.91461,1.79668,1.91461,743500,0.35861
2003-10-21,1.79668,1.79668,1.78761,1.79668,354500,0.33652
2003-10-20,1.78761,1.79668,1.7785,1.7785,104200,0.33311
2003-10-17,1.79668,1.80575,1.79668,1.79668,492100,0.33652
2003-10-16,1.78761,1.80575,1.76943,1.79668,380300,0.33652
2003-10-15,1.78761,1.79668,1.76943,1.78761,515700,0.33482
2003-10-14,1.75129,1.78761,1.74223,1.78761,2637800,0.33482
2003-10-13,1.81482,1.81482,1.75129,1.76943,419000,0.33141
2003-10-10,1.75129,1.76943,1.75129,1.76943,370600,0.33141
2003-10-09,1.7785,1.78761,1.75129,1.78761,1396800,0.33482
2003-10-08,1.71498,1.73316,1.68777,1.71498,1145400,0.32121
2003-10-07,1.58798,1.67871,1.58798,1.66964,1074400,0.31272
2003-10-06,1.60612,1.60612,1.57887,1.58798,40800,0.29743
2003-10-03,1.58798,1.61518,1.56073,1.5698,279300,0.29402
2003-10-02,1.55166,1.55166,1.55166,1.55166,795100,0.29063
2003-10-01,1.55166,1.55166,1.5426,1.55166,569400,0.29063
2003-09-30,1.5426,1.55166,1.5426,1.55166,118100,0.29063
2003-09-29,1.57887,1.57887,1.5426,1.55166,472700,0.29063
2003-09-26,1.55166,1.5698,1.55166,1.56073,1337700,0.29232
2003-09-25,1.5426,1.5698,1.5426,1.55166,218100,0.29063
2003-09-24,1.53353,1.5426,1.53353,1.5426,424400,0.28893
2003-09-23,1.5426,1.5426,1.53353,1.5426,613500,0.28893
2003-09-22,1.55166,1.55166,1.5426,1.55166,549000,0.29063
2003-09-19,1.5426,1.55166,1.5426,1.55166,1661100,0.29063
2003-09-18,1.55166,1.56073,1.5426,1.5426,985300,0.28893
2003-09-17,1.5426,1.55166,1.53353,1.55166,847700,0.29063
2003-09-16,1.55166,1.55166,1.53353,1.53353,2981700,0.28723
2003-09-15,1.48814,1.56073,1.48814,1.55166,1512800,0.29063
2003-09-12,1.47908,1.49721,1.47908,1.47908,166500,0.27703
2003-09-11,1.46094,1.47908,1.45187,1.47908,194400,0.27703
2003-09-10,1.47908,1.47908,1.47001,1.47908,145000,0.27703
2003-09-09,1.53353,1.53353,1.48814,1.51539,670400,0.28383
2003-09-08,1.50628,1.53353,1.49721,1.53353,441600,0.28723
2003-09-05,1.56073,1.5698,1.55166,1.5698,2927900,0.29402
2003-09-04,1.56073,1.56073,1.55166,1.56073,531800,0.29232
2003-09-03,1.55166,1.56073,1.55166,1.56073,1198000,0.29232
2003-09-02,1.55166,1.56073,1.55166,1.56073,311600,0.29232
2003-09-01,1.55166,1.55166,1.55166,1.55166,000,0.29063
2003-08-29,1.56073,1.56073,1.5426,1.55166,322300,0.29063
2003-08-28,1.56073,1.57887,1.5426,1.56073,1010000,0.29232
2003-08-27,1.55166,1.56073,1.55166,1.56073,843400,0.29232
2003-08-26,1.56073,1.56073,1.55166,1.56073,1412900,0.29232
2003-08-25,1.55166,1.57887,1.5426,1.56073,3153600,0.29232
2003-08-22,1.48814,1.56073,1.48814,1.52446,2057600,0.28553
2003-08-21,1.46094,1.47908,1.46094,1.47908,1085200,0.27703
2003-08-20,1.45187,1.45187,1.45187,1.45187,472700,0.27194
2003-08-19,1.47001,1.47001,1.45187,1.45187,483500,0.27194
2003-08-18,1.44276,1.47001,1.44276,1.47001,1826600,0.27533
2003-08-15,1.43369,1.43369,1.43369,1.43369,875700,0.26853
2003-08-14,1.43369,1.43369,1.43369,1.43369,883200,0.26853
2003-08-13,1.43369,1.43369,1.43369,1.43369,1874900,0.26853
2003-08-12,1.43369,1.43369,1.42462,1.43369,1222700,0.26853
2003-08-11,1.43369,1.43369,1.42462,1.43369,566200,0.26853
2003-08-08,1.42462,1.43369,1.42462,1.43369,910000,0.26853
2003-08-07,1.43369,1.43369,1.42462,1.43369,247100,0.26853
2003-08-06,1.42462,1.44276,1.42462,1.44276,1119600,0.27023
2003-08-05,1.44276,1.44276,1.42462,1.43369,1638500,0.26853
2003-08-04,1.44276,1.44276,1.42462,1.43369,2477700,0.26853
2003-08-01,1.41555,1.43369,1.40649,1.43369,1901800,0.26853
2003-07-31,1.44276,1.45187,1.40649,1.42462,2025400,0.26683
2003-07-30,1.34297,1.44276,1.34297,1.42462,6095500,0.26683
2003-07-29,1.3339,1.34297,1.3339,1.33843,644600,0.25069
2003-07-28,1.32936,1.3339,1.32936,1.3339,828400,0.24984
2003-07-25,1.3339,1.3339,1.3339,1.3339,150400,0.24984
2003-07-24,1.34297,1.3475,1.3339,1.34297,322300,0.25154
2003-07-23,1.35203,1.35657,1.34297,1.34297,633900,0.25154
2003-07-22,1.35203,1.35203,1.35203,1.35203,000,0.25324
2003-07-21,1.35203,1.35203,1.35203,1.35203,118100,0.25324
2003-07-18,1.3203,1.35203,1.3203,1.35203,628500,0.25324
2003-07-17,1.35203,1.35203,1.34297,1.35203,75200,0.25324
2003-07-16,1.37017,1.37017,1.35203,1.35203,1684800,0.25324
2003-07-15,1.37924,1.37924,1.37017,1.37017,1541800,0.25663
2003-07-14,1.3611,1.37924,1.3611,1.37017,1874900,0.25663
2003-07-11,1.3611,1.3611,1.35657,1.35657,1842700,0.25408
2003-07-10,1.3611,1.37017,1.35203,1.35657,2542200,0.25408
2003-07-09,1.3611,1.3611,1.35657,1.35657,1188300,0.25408
2003-07-08,1.3611,1.38835,1.35657,1.3611,688700,0.25493
2003-07-07,1.30665,1.40649,1.30665,1.3611,1510700,0.25493
2003-07-04,1.29305,1.31576,1.29305,1.29758,87000,0.24304
2003-07-03,1.28398,1.3611,1.28398,1.30211,257800,0.24389
2003-07-02,1.27491,1.28398,1.27491,1.27491,140700,0.23879
2003-07-01,1.27944,1.27944,1.27491,1.27491,000,0.23879
2003-06-30,1.26131,1.31576,1.25224,1.27491,322300,0.23879
2003-06-27,1.24771,1.25678,1.24771,1.25678,145000,0.23539
2003-06-26,1.24771,1.24771,1.24771,1.24771,53700,0.2337
2003-06-25,1.24771,1.24771,1.24771,1.24771,247100,0.2337
2003-06-24,1.22499,1.24771,1.22499,1.24771,182600,0.2337
2003-06-23,1.22499,1.25678,1.22499,1.25678,42900,0.23539
2003-06-20,1.25224,1.26131,1.25224,1.25224,108500,0.23454
2003-06-19,1.24771,1.25224,1.24771,1.25224,21400,0.23454
2003-06-18,1.24771,1.24771,1.23406,1.24771,188000,0.2337
2003-06-17,1.25224,1.25224,1.24771,1.24771,96700,0.2337
2003-06-16,1.24312,1.24771,1.22952,1.24771,62300,0.2337
2003-06-13,1.24771,1.24771,1.24771,1.24771,53700,0.2337
2003-06-12,1.22499,1.25224,1.21592,1.25224,171900,0.23454
2003-06-11,1.22952,1.25224,1.22499,1.25224,237400,0.23454
2003-06-10,1.23859,1.24312,1.22499,1.24312,198700,0.23284
2003-06-09,1.27038,1.27038,1.22952,1.26584,440500,0.23709
2003-06-06,1.28398,1.29305,1.28398,1.29305,161100,0.24219
2003-06-05,1.28851,1.28851,1.27944,1.28851,52600,0.24134
2003-06-04,1.27038,1.28851,1.27038,1.28851,32200,0.24134
2003-06-03,1.26131,1.28851,1.26131,1.28851,69800,0.24134
2003-06-02,1.27944,1.27944,1.22952,1.22952,000,0.23029
2003-05-30,1.26131,1.27944,1.24312,1.27944,91300,0.23964
2003-05-29,1.28851,1.29305,1.26131,1.27944,80500,0.23964
2003-05-28,1.21592,1.27944,1.21592,1.27944,182600,0.23964
2003-05-27,1.20232,1.21139,1.20232,1.21139,113800,0.22689
2003-05-26,1.19325,1.19325,1.18419,1.19325,69800,0.2235
2003-05-23,1.17965,1.20232,1.17965,1.18419,537200,0.2218
2003-05-22,1.20232,1.20232,1.17965,1.19779,118100,0.22435
2003-05-21,1.21139,1.21139,1.20232,1.20232,000,0.22519
2003-05-20,1.20685,1.20685,1.19779,1.19779,000,0.22435
2003-05-19,1.20685,1.20685,1.19325,1.19325,000,0.2235
2003-05-16,1.21592,1.21592,1.19325,1.19325,000,0.2235
2003-05-15,1.18872,1.18872,1.18872,1.18872,000,0.22265
2003-05-14,1.18872,1.18872,1.18872,1.18872,000,0.22265
2003-05-13,1.22499,1.22499,1.18872,1.18872,000,0.22265
2003-05-12,1.18419,1.22499,1.17054,1.21592,182600,0.22774
2003-05-09,1.21592,1.21592,1.18872,1.18872,000,0.22265
2003-05-08,1.20232,1.24312,1.20232,1.24312,53700,0.23284
2003-05-07,1.17965,1.17965,1.17965,1.17965,21400,0.22095
2003-05-06,1.17965,1.17965,1.17965,1.17965,214800,0.22095
2003-05-05,1.20232,1.20232,1.17054,1.17054,000,0.21924
2003-05-02,1.19779,1.19779,1.166,1.166,000,0.21839
2003-05-01,1.166,1.166,1.166,1.166,000,0.21839
2003-04-30,1.20232,1.20232,1.166,1.166,000,0.21839
2003-04-29,1.19779,1.19779,1.166,1.166,000,0.21839
2003-04-28,1.20232,1.20232,1.16147,1.16147,000,0.21754
2003-04-25,1.20232,1.20232,1.17054,1.17054,000,0.21924
2003-04-24,1.17965,1.17965,1.17965,1.17965,10700,0.22095
2003-04-23,1.17965,1.17965,1.17965,1.17965,10700,0.22095
2003-04-22,1.17507,1.19779,1.17054,1.19779,32200,0.22435
2003-04-21,1.21139,1.21139,1.17965,1.17965,000,0.22095
2003-04-18,1.20232,1.20232,1.20232,1.20232,214800,0.22519
2003-04-17,1.20685,1.20685,1.17965,1.17965,000,0.22095
2003-04-16,1.21139,1.21139,1.17965,1.17965,000,0.22095
2003-04-15,1.20685,1.20685,1.166,1.166,000,0.21839
2003-04-14,1.20685,1.20685,1.17054,1.17054,000,0.21924
2003-04-11,1.20232,1.20232,1.20232,1.20232,21400,0.22519
2003-04-10,1.20232,1.20232,1.17965,1.17965,000,0.22095
2003-04-09,1.18419,1.18419,1.17965,1.17965,139600,0.22095
2003-04-08,1.19779,1.21139,1.19779,1.21139,64400,0.22689
2003-04-07,1.19779,1.19779,1.17965,1.17965,000,0.22095
2003-04-04,1.17965,1.17965,1.17965,1.17965,21400,0.22095
2003-04-03,1.17965,1.17965,1.17965,1.17965,21400,0.22095
2003-04-02,1.19779,1.19779,1.166,1.166,000,0.21839
2003-04-01,1.19779,1.19779,1.17054,1.17054,000,0.21924
2003-03-31,1.19779,1.19779,1.17054,1.17054,000,0.21924
2003-03-28,1.19779,1.19779,1.17507,1.17507,000,0.22009
2003-03-27,1.17965,1.17965,1.17965,1.17965,107400,0.22095
2003-03-26,1.19779,1.19779,1.17054,1.17054,000,0.21924
2003-03-25,1.19779,1.19779,1.16147,1.16147,000,0.21754
2003-03-24,1.19779,1.19779,1.16147,1.16147,000,0.21754
2003-03-21,1.17965,1.17965,1.17965,1.17965,10700,0.22095
2003-03-20,1.18872,1.18872,1.17054,1.17054,000,0.21924
2003-03-19,1.18419,1.18419,1.17965,1.17965,96700,0.22095
2003-03-18,1.18419,1.18419,1.18419,1.18419,10700,0.2218
2003-03-17,1.18419,1.18419,1.15694,1.15694,000,0.21669
2003-03-14,1.18872,1.18872,1.18419,1.18419,21400,0.2218
2003-03-13,1.19325,1.19325,1.17965,1.17965,000,0.22095
2003-03-12,1.17507,1.19325,1.17507,1.19325,21400,0.2235
2003-03-11,1.17965,1.19325,1.17054,1.19325,118100,0.2235
2003-03-10,1.17965,1.17965,1.17965,1.17965,85900,0.22095
2003-03-07,1.19325,1.19325,1.17054,1.17054,000,0.21924
2003-03-06,1.17965,1.17965,1.17965,1.17965,53700,0.22095
2003-03-05,1.19779,1.20232,1.17965,1.17965,343800,0.22095
2003-03-04,1.19325,1.19325,1.19325,1.19325,000,0.2235
2003-03-03,1.17965,1.19325,1.17965,1.19325,96700,0.2235
2003-02-28,1.18872,1.18872,1.17965,1.17965,590900,0.22095
2003-02-27,1.19325,1.19325,1.19325,1.19325,21400,0.2235
2003-02-26,1.18872,1.18872,1.17054,1.18872,75200,0.22265
2003-02-25,1.17054,1.17054,1.17054,1.17054,10700,0.21924
2003-02-24,1.18872,1.19779,1.17965,1.17965,193400,0.22095
2003-02-21,1.17965,1.17965,1.17054,1.17965,139600,0.22095
2003-02-20,1.17965,1.17965,1.17965,1.17965,193400,0.22095
2003-02-19,1.17965,1.17965,1.17965,1.17965,21400,0.22095
2003-02-18,1.18419,1.18419,1.18419,1.18419,21400,0.2218
2003-02-17,1.18419,1.18419,1.17054,1.17054,000,0.21924
2003-02-14,1.17965,1.17965,1.166,1.17965,85900,0.22095
2003-02-13,1.19325,1.19325,1.17054,1.17054,000,0.21924
2003-02-12,1.19325,1.19325,1.19325,1.19325,000,0.2235
2003-02-11,1.16147,1.19325,1.16147,1.19325,64400,0.2235
2003-02-10,1.19779,1.19779,1.17054,1.17054,000,0.21924
2003-02-07,1.19325,1.19325,1.166,1.166,000,0.21839
2003-02-06,1.1524,1.19325,1.1524,1.19325,118100,0.2235
2003-02-05,1.17965,1.17965,1.17965,1.17965,225600,0.22095
2003-02-04,1.166,1.166,1.166,1.166,000,0.21839
2003-02-03,1.166,1.166,1.166,1.166,000,0.21839
2003-01-31,1.166,1.166,1.166,1.166,000,0.21839
2003-01-30,1.19779,1.19779,1.166,1.166,000,0.21839
2003-01-29,1.19325,1.19325,1.17054,1.17054,000,0.21924
2003-01-28,1.19779,1.19779,1.166,1.166,000,0.21839
2003-01-27,1.15694,1.19779,1.15694,1.19779,53700,0.22435
2003-01-24,1.19325,1.19325,1.15694,1.15694,000,0.21669
2003-01-23,1.19325,1.19779,1.18872,1.19779,96700,0.22435
2003-01-22,1.19779,1.19779,1.17965,1.17965,000,0.22095
2003-01-21,1.19779,1.19779,1.19779,1.19779,10700,0.22435
2003-01-20,1.17965,1.19779,1.17965,1.18872,268600,0.22265
2003-01-17,1.19779,1.19779,1.19779,1.19779,21400,0.22435
2003-01-16,1.17965,1.19779,1.17965,1.19779,64400,0.22435
2003-01-15,1.166,1.19779,1.166,1.19779,96700,0.22435
2003-01-14,1.19779,1.20232,1.17965,1.19779,53700,0.22435
2003-01-13,1.20232,1.20232,1.17054,1.17965,247100,0.22095
2003-01-10,1.20232,1.20232,1.16147,1.16147,000,0.21754
2003-01-09,1.20232,1.20232,1.17965,1.17965,000,0.22095
2003-01-08,1.17965,1.20232,1.17965,1.20232,42900,0.22519
2003-01-07,1.17507,1.20232,1.17507,1.20232,42900,0.22519
2003-01-06,1.17965,1.17965,1.166,1.166,000,0.21839
2003-01-03,1.20232,1.20232,1.17054,1.17054,000,0.21924
2003-01-02,1.20232,1.20232,1.166,1.166,000,0.21839
2003-01-01,1.20232,1.20232,1.20232,1.20232,000,0.22519
2002-12-31,1.20232,1.20232,1.19779,1.20232,32200,0.22519
2002-12-30,1.19325,1.20232,1.19325,1.20232,42900,0.22519
2002-12-27,1.19779,1.19779,1.17054,1.17054,000,0.21924
2002-12-26,1.17965,1.20232,1.15694,1.17507,161100,0.22009
2002-12-25,1.20232,1.20232,1.20232,1.20232,000,0.22519
2002-12-24,1.17965,1.20232,1.17965,1.20232,21400,0.22519
2002-12-23,1.20232,1.20232,1.17507,1.20232,85900,0.22519
2002-12-20,1.17965,1.17965,1.17054,1.17054,000,0.21924
2002-12-19,1.17965,1.17965,1.17965,1.17965,10700,0.22095
2002-12-18,1.20232,1.20232,1.17054,1.17054,64400,0.21924
2002-12-17,1.21139,1.21139,1.18872,1.18872,21400,0.22265
2002-12-16,1.17965,1.17965,1.17965,1.17965,10700,0.22095
2002-12-13,1.20685,1.20685,1.19325,1.19325,64400,0.2235
2002-12-12,1.19325,1.20232,1.19325,1.20232,21400,0.22519
2002-12-11,1.20232,1.21592,1.19325,1.19325,75200,0.2235
2002-12-10,1.22499,1.24771,1.18419,1.18419,42900,0.2218
2002-12-09,1.20232,1.20232,1.18419,1.18419,000,0.2218
2002-12-06,1.20232,1.20232,1.20232,1.20232,000,0.22519
2002-12-05,1.20232,1.20232,1.20232,1.20232,000,0.22519
2002-12-04,1.17507,1.20232,1.17507,1.20232,85900,0.22519
2002-12-03,1.18872,1.20232,1.17965,1.20232,85900,0.22519
2002-12-02,1.21592,1.21592,1.21592,1.21592,000,0.22774
2002-11-29,1.19325,1.21592,1.19325,1.21592,42900,0.22774
2002-11-28,1.20232,1.22499,1.17965,1.18419,128900,0.2218
2002-11-27,1.23406,1.24771,1.17965,1.18419,247100,0.2218
2002-11-26,1.18872,1.22499,1.18872,1.22499,64400,0.22944
2002-11-25,1.17965,1.20685,1.17965,1.20685,32200,0.22604
2002-11-22,1.20685,1.21139,1.20685,1.21139,21400,0.22689
2002-11-21,1.17965,1.20685,1.17965,1.20685,42900,0.22604
2002-11-20,1.21139,1.21139,1.21139,1.21139,10700,0.22689
2002-11-19,1.20232,1.22499,1.17054,1.18419,311600,0.2218
2002-11-18,1.21139,1.21139,1.17965,1.20232,42900,0.22519
2002-11-15,1.21592,1.24312,1.17965,1.17965,386800,0.22095
2002-11-14,1.22499,1.27944,1.17965,1.24312,483500,0.23284
2002-11-13,1.21592,1.21592,1.17054,1.17054,000,0.21924
